Airline,Flight Number,Aircraft Company,Origin,Destination,Arrival Time,Departure Time,Flight Duration,Flight Stops,Carbon Emission,Flight Price,Date
Air India,AI 2808,Airbus A320neo,Bengaluru,Delhi,7:50 AM,10:45 AM,2 hr 55 min,Nonstop,139 kg CO2e,14878,"Wed, Nov 27"
IndiGo,6E 217,Airbus A320,Bengaluru,Delhi,5:35 AM,11:25 AM,5 hr 50 min,1 stop,182 kg CO2e,15021,"Wed, Nov 27"
IndiGo,6E 897,Airbus A320neo,Bengaluru,Delhi,12:30 PM,5:30 PM,5 hr,1 stop,166 kg CO2e,15108,"Wed, Nov 27"
IndiGo,6E 438,Airbus A321neo,Bengaluru,Delhi,9:20 AM,2:30 PM,5 hr 10 min,1 stop,160 kg CO2e,15111,"Wed, Nov 27"
IndiGo,6E 408,Airbus A321neo,Bengaluru,Delhi,5:15 AM,11:00 AM,5 hr 45 min,1 stop,148 kg CO2e,15527,"Wed, Nov 27"
Air India,AI 2820,Airbus A320neo,Bengaluru,Delhi,5:30 PM,8:15 PM,2 hr 45 min,Nonstop,139 kg CO2e,16069,"Wed, Nov 27"
Akasa Air,QP 1880,Boeing 737MAX 8 Passenger,Bengaluru,Delhi,11:00 AM,4:25 PM,5 hr 25 min,1 stop,185 kg CO2e,16089,"Wed, Nov 27"
Akasa Air,QP 1336,Boeing 737MAX 8 Passenger,Bengaluru,Delhi,3:05 PM,5:55 PM,2 hr 50 min,Nonstop,122 kg CO2e,16275,"Wed, Nov 27"
IndiGo,6E 6288,Airbus A320neo,Bengaluru,Delhi,9:10 AM,3:05 PM,5 hr 55 min,1 stop,187 kg CO2e,16355,"Wed, Nov 27"
IndiGo,6E 6176,Airbus A320neo,Bengaluru,Delhi,7:45 AM,1:10 PM,5 hr 25 min,1 stop,154 kg CO2e,16625,"Wed, Nov 27"
IndiGo,6E 6459,Airbus A320neo,Bengaluru,Delhi,8:40 AM,1:40 PM,5 hr,1 stop,153 kg CO2e,18655,"Wed, Nov 27"
IndiGo,6E 703,Airbus A321neo,Bengaluru,Delhi,1:25 PM,7:20 PM,5 hr 55 min,1 stop,181 kg CO2e,19506,"Wed, Nov 27"
IndiGo,6E 7162,ATR 72,Bengaluru,Delhi,3:10 PM,9:05 PM,5 hr 55 min,1 stop,168 kg CO2e,20413,"Wed, Nov 27"
IndiGo,6E 6583,Airbus A321neo,Bengaluru,Delhi,9:35 AM,2:40 PM,5 hr 5 min,1 stop,174 kg CO2e,21394,"Wed, Nov 27"
IndiGo,6E 6401,Airbus A321neo,Bengaluru,Delhi,1:00 PM,3:50 PM,2 hr 50 min,Nonstop,113 kg CO2e,12054,"Thu, Nov 28"
IndiGo,6E 6021,Airbus A321neo,Bengaluru,Delhi,5:45 AM,8:35 AM,2 hr 50 min,Nonstop,113 kg CO2e,12241,"Thu, Nov 28"
Air India,AI 513,Airbus A350,Bengaluru,Delhi,7:45 AM,10:30 AM,2 hr 45 min,Nonstop,136 kg CO2e,12652,"Thu, Nov 28"
IndiGo,6E 175,Airbus A321neo,Bengaluru,Delhi,10:30 AM,1:25 PM,2 hr 55 min,Nonstop,113 kg CO2e,12241,"Thu, Nov 28"
IndiGo,6E 857,Airbus A320,Bengaluru,Delhi,6:10 AM,11:55 AM,5 hr 45 min,1 stop,169 kg CO2e,12254,"Thu, Nov 28"
IndiGo,6E 537,Airbus A320neo,Bengaluru,Delhi,10:15 AM,4:05 PM,5 hr 50 min,1 stop,146 kg CO2e,12254,"Thu, Nov 28"
IndiGo,6E 6815,Airbus A320neo,Bengaluru,Delhi,10:20 AM,3:55 PM,5 hr 35 min,1 stop,156 kg CO2e,12254,"Thu, Nov 28"
IndiGo,6E 2174,Airbus A321neo,Bengaluru,Delhi,3:20 PM,6:05 PM,2 hr 45 min,Nonstop,113 kg CO2e,12371,"Thu, Nov 28"
IndiGo,6E 2306,Airbus A321neo,Bengaluru,Delhi,4:30 PM,7:20 PM,2 hr 50 min,Nonstop,113 kg CO2e,12371,"Thu, Nov 28"
IndiGo,6E 871,Airbus A321neo,Bengaluru,Delhi,9:15 AM,12:05 PM,2 hr 50 min,Nonstop,113 kg CO2e,12383,"Thu, Nov 28"
IndiGo,6E 852,Airbus A320neo,Bengaluru,Delhi,1:55 PM,7:35 PM,5 hr 40 min,1 stop,164 kg CO2e,12384,"Thu, Nov 28"
IndiGo,6E 5306,Airbus A321neo,Bengaluru,Delhi,2:00 PM,4:45 PM,2 hr 45 min,Nonstop,113 kg CO2e,12513,"Thu, Nov 28"
Air India,AI 804,Airbus A320neo,Bengaluru,Delhi,5:45 AM,8:45 AM,3 hr,Nonstop,139 kg CO2e,12652,"Thu, Nov 28"
Air India,AI 507,Airbus A350,Bengaluru,Delhi,12:20 PM,3:10 PM,2 hr 50 min,Nonstop,136 kg CO2e,12652,"Thu, Nov 28"
IndiGo,6E 6433,Airbus A321neo,Bengaluru,Delhi,7:00 AM,9:55 AM,2 hr 55 min,Nonstop,113 kg CO2e,12708,"Thu, Nov 28"
IndiGo,6E 6779,Airbus A321neo,Bengaluru,Delhi,1:15 AM,6:25 AM,5 hr 10 min,1 stop,153 kg CO2e,12769,"Thu, Nov 28"
IndiGo,6E 6034,Airbus A321neo,Bengaluru,Delhi,6:00 PM,8:55 PM,2 hr 55 min,Nonstop,113 kg CO2e,12838,"Thu, Nov 28"
IndiGo,6E 869,Airbus A321neo,Bengaluru,Delhi,11:45 AM,2:40 PM,2 hr 55 min,Nonstop,113 kg CO2e,12989,"Thu, Nov 28"
IndiGo,6E 886,Airbus A321neo,Bengaluru,Delhi,9:00 AM,2:35 PM,5 hr 35 min,1 stop,139 kg CO2e,13009,"Thu, Nov 28"
Air India,AI 2810,Airbus A320neo,Bengaluru,Delhi,6:50 AM,9:40 AM,2 hr 50 min,Nonstop,139 kg CO2e,13146,"Thu, Nov 28"
Air India,AI 2868,Airbus A320neo,Bengaluru,Delhi,9:45 AM,12:40 PM,2 hr 55 min,Nonstop,139 kg CO2e,13146,"Thu, Nov 28"
Air India,AI 505,Airbus A320neo,Bengaluru,Delhi,9:50 AM,12:45 PM,2 hr 55 min,Nonstop,139 kg CO2e,13146,"Thu, Nov 28"
Air India,AI 2406,Airbus A320neo,Bengaluru,Delhi,11:35 AM,2:25 PM,2 hr 50 min,Nonstop,139 kg CO2e,13146,"Thu, Nov 28"
Air India,AI 501,Airbus A320neo,Bengaluru,Delhi,1:15 PM,4:25 PM,3 hr 10 min,Nonstop,139 kg CO2e,13146,"Thu, Nov 28"
IndiGo,6E 7227,ATR 72,Bengaluru,Delhi,6:35 AM,11:50 AM,5 hr 15 min,1 stop,152 kg CO2e,13336,"Thu, Nov 28"
IndiGo,6E 2186,Airbus A321neo,Bengaluru,Delhi,8:00 AM,11:00 AM,3 hr,Nonstop,113 kg CO2e,13363,"Thu, Nov 28"
Air India,AI 2897,Airbus A320neo,Bengaluru,Delhi,8:20 AM,12:40 PM,4 hr 20 min,1 stop,167 kg CO2e,13938,"Thu, Nov 28"
Air India,AI 2897,Airbus A320neo,Bengaluru,Delhi,8:20 AM,4:40 PM,8 hr 20 min,1 stop,199 kg CO2e,13938,"Thu, Nov 28"
Air India,AI 2897,Airbus A320neo,Bengaluru,Delhi,8:20 AM,6:55 PM,10 hr 35 min,1 stop,167 kg CO2e,13938,"Thu, Nov 28"
Air India,AI 2897,Airbus A320neo,Bengaluru,Delhi,8:20 AM,7:55 PM,11 hr 35 min,1 stop,167 kg CO2e,13938,"Thu, Nov 28"
Air India,AI 2897,Airbus A320neo,Bengaluru,Delhi,8:20 AM,12:40 PM,4 hr 20 min,1 stop,167 kg CO2e,13980,"Thu, Nov 28"
IndiGo,6E 6923,Airbus A320neo,Bengaluru,Delhi,4:55 AM,9:55 AM,5 hr,1 stop,146 kg CO2e,14080,"Thu, Nov 28"
IndiGo,6E 575,Airbus A320neo,Bengaluru,Delhi,5:00 AM,10:55 AM,5 hr 55 min,1 stop,154 kg CO2e,14095,"Thu, Nov 28"
IndiGo,6E 6892,Airbus A320neo,Bengaluru,Delhi,1:10 PM,6:15 PM,5 hr 5 min,1 stop,150 kg CO2e,14199,"Thu, Nov 28"
Akasa Air,QP 1359,Boeing 737MAX 8 Passenger,Bengaluru,Delhi,5:00 AM,7:50 AM,2 hr 50 min,Nonstop,117 kg CO2e,14382,"Thu, Nov 28"
IndiGo,6E 217,Airbus A320,Bengaluru,Delhi,5:35 AM,11:25 AM,5 hr 50 min,1 stop,182 kg CO2e,14444,"Thu, Nov 28"
SpiceJet,SG 136,Boeing 737,Bengaluru,Delhi,5:55 AM,8:45 AM,2 hr 50 min,Nonstop,185 kg CO2e,14629,"Thu, Nov 28"
IndiGo,6E 6491,Airbus A321neo,Bengaluru,Delhi,12:40 PM,5:40 PM,5 hr,1 stop,139 kg CO2e,14630,"Thu, Nov 28"
IndiGo,6E 408,Airbus A321neo,Bengaluru,Delhi,5:15 AM,10:55 AM,5 hr 40 min,1 stop,148 kg CO2e,14645,"Thu, Nov 28"
"Air India Express, Air India",IX 2870,Boeing 737,Bengaluru,Delhi,7:50 AM,12:40 PM,4 hr 50 min,1 stop,178 kg CO2e,14951,"Thu, Nov 28"
"Air India Express, Air India",IX 2870,Boeing 737,Bengaluru,Delhi,7:50 AM,12:40 PM,4 hr 50 min,1 stop,178 kg CO2e,15009,"Thu, Nov 28"
IndiGo,6E 438,Airbus A321neo,Bengaluru,Delhi,9:20 AM,2:30 PM,5 hr 10 min,1 stop,160 kg CO2e,15189,"Thu, Nov 28"
Air India,AI 503,Airbus A320neo,Bengaluru,Delhi,5:15 PM,8:15 PM,3 hr,Nonstop,139 kg CO2e,15229,"Thu, Nov 28"
"Air India Express, Air India",IX 2754,Boeing 737,Bengaluru,Delhi,2:50 PM,7:55 PM,5 hr 5 min,1 stop,178 kg CO2e,15534,"Thu, Nov 28"
Air India,AI 511,Airbus A320neo,Bengaluru,Delhi,3:20 PM,6:30 PM,3 hr 10 min,Nonstop,139 kg CO2e,15544,"Thu, Nov 28"
Air India Express,IX 1169,Boeing 737MAX 8 Passenger,Bengaluru,Delhi,10:25 AM,1:20 PM,2 hr 55 min,Nonstop,154 kg CO2e,15949,"Thu, Nov 28"
IndiGo,6E 897,Airbus A320neo,Bengaluru,Delhi,12:30 PM,5:30 PM,5 hr,1 stop,166 kg CO2e,15949,"Thu, Nov 28"
Air India,AI 2820,Airbus A320neo,Bengaluru,Delhi,5:30 PM,8:15 PM,2 hr 45 min,Nonstop,139 kg CO2e,16069,"Thu, Nov 28"
"Air India Express, Air India",IX 2754,Boeing 737,Bengaluru,Delhi,2:50 PM,8:20 PM,5 hr 30 min,1 stop,178 kg CO2e,16426,"Thu, Nov 28"
Air India,AI 561,Airbus A320neo,Bengaluru,Delhi,5:50 AM,8:05 PM,14 hr 15 min,1 stop,187 kg CO2e,16589,"Thu, Nov 28"
Air India,AI 564,Airbus A320neo,Bengaluru,Delhi,2:00 PM,8:05 PM,6 hr 5 min,1 stop,187 kg CO2e,16589,"Thu, Nov 28"
Air India,AI 2808,Airbus A320neo,Bengaluru,Delhi,8:00 AM,10:45 AM,2 hr 45 min,Nonstop,139 kg CO2e,16726,"Thu, Nov 28"
"Air India Express, Air India",IX 1242,Airbus A320,Bengaluru,Delhi,12:55 AM,8:05 AM,7 hr 10 min,1 stop,225 kg CO2e,17356,"Thu, Nov 28"
"Air India Express, Air India",IX 1242,Airbus A320,Bengaluru,Delhi,12:55 AM,8:40 AM,7 hr 45 min,1 stop,200 kg CO2e,17356,"Thu, Nov 28"
"Air India Express, Air India",IX 2721,Airbus A320,Bengaluru,Delhi,4:50 AM,10:00 AM,5 hr 10 min,1 stop,196 kg CO2e,17644,"Thu, Nov 28"
IndiGo,6E 6288,Airbus A320neo,Bengaluru,Delhi,9:10 AM,3:05 PM,5 hr 55 min,1 stop,187 kg CO2e,18136,"Thu, Nov 28"
Air India,AI 2802,Airbus A320neo,Bengaluru,Delhi,6:45 PM,9:40 PM,2 hr 55 min,Nonstop,139 kg CO2e,18726,"Thu, Nov 28"
Akasa Air,QP 1880,Boeing 737MAX 8 Passenger,Bengaluru,Delhi,11:00 AM,4:25 PM,5 hr 25 min,1 stop,185 kg CO2e,18834,"Thu, Nov 28"
"Air India Express, Air India",IX 2511,Boeing 737,Bengaluru,Delhi,5:30 AM,9:35 AM,4 hr 5 min,1 stop,181 kg CO2e,19083,"Thu, Nov 28"
IndiGo,6E 6176,Airbus A320neo,Bengaluru,Delhi,7:45 AM,1:10 PM,5 hr 25 min,1 stop,154 kg CO2e,20696,"Thu, Nov 28"
IndiGo,6E 703,Airbus A321neo,Bengaluru,Delhi,1:25 PM,7:20 PM,5 hr 55 min,1 stop,181 kg CO2e,21523,"Thu, Nov 28"
IndiGo,6E 6583,Airbus A321neo,Bengaluru,Delhi,9:35 AM,2:40 PM,5 hr 5 min,1 stop,174 kg CO2e,27462,"Thu, Nov 28"
IndiGo,6E 6433,Airbus A321neo,Bengaluru,Delhi,7:00 AM,9:55 AM,2 hr 55 min,Nonstop,113 kg CO2e,11867,"Fri, Nov 29"
IndiGo,6E 869,Airbus A321neo,Bengaluru,Delhi,11:45 AM,2:40 PM,2 hr 55 min,Nonstop,113 kg CO2e,11997,"Fri, Nov 29"
Air India,AI 513,Airbus A350,Bengaluru,Delhi,7:45 AM,10:30 AM,2 hr 45 min,Nonstop,136 kg CO2e,12652,"Fri, Nov 29"
IndiGo,6E 6401,Airbus A321neo,Bengaluru,Delhi,1:00 PM,3:50 PM,2 hr 50 min,Nonstop,113 kg CO2e,11997,"Fri, Nov 29"
IndiGo,6E 2174,Airbus A321neo,Bengaluru,Delhi,3:20 PM,6:05 PM,2 hr 45 min,Nonstop,113 kg CO2e,11997,"Fri, Nov 29"
IndiGo,6E 6021,Airbus A321neo,Bengaluru,Delhi,5:45 AM,8:35 AM,2 hr 50 min,Nonstop,113 kg CO2e,12241,"Fri, Nov 29"
IndiGo,6E 2186,Airbus A321neo,Bengaluru,Delhi,8:00 AM,11:00 AM,3 hr,Nonstop,113 kg CO2e,12241,"Fri, Nov 29"
IndiGo,6E 871,Airbus A321neo,Bengaluru,Delhi,9:15 AM,12:05 PM,2 hr 50 min,Nonstop,113 kg CO2e,12241,"Fri, Nov 29"
IndiGo,6E 857,Airbus A320,Bengaluru,Delhi,6:10 AM,11:55 AM,5 hr 45 min,1 stop,169 kg CO2e,12254,"Fri, Nov 29"
IndiGo,6E 175,Airbus A321neo,Bengaluru,Delhi,10:30 AM,1:25 PM,2 hr 55 min,Nonstop,113 kg CO2e,12371,"Fri, Nov 29"
IndiGo,6E 5306,Airbus A321neo,Bengaluru,Delhi,2:00 PM,4:45 PM,2 hr 45 min,Nonstop,113 kg CO2e,12371,"Fri, Nov 29"
IndiGo,6E 2306,Airbus A321neo,Bengaluru,Delhi,4:30 PM,7:20 PM,2 hr 50 min,Nonstop,113 kg CO2e,12371,"Fri, Nov 29"
IndiGo,6E 6034,Airbus A321neo,Bengaluru,Delhi,6:00 PM,8:55 PM,2 hr 55 min,Nonstop,113 kg CO2e,12371,"Fri, Nov 29"
IndiGo,6E 537,Airbus A320neo,Bengaluru,Delhi,10:15 AM,4:05 PM,5 hr 50 min,1 stop,146 kg CO2e,12384,"Fri, Nov 29"
IndiGo,6E 852,Airbus A320neo,Bengaluru,Delhi,1:55 PM,7:35 PM,5 hr 40 min,1 stop,164 kg CO2e,12384,"Fri, Nov 29"
Air India,AI 505,Airbus A320neo,Bengaluru,Delhi,9:50 AM,12:45 PM,2 hr 55 min,Nonstop,139 kg CO2e,12652,"Fri, Nov 29"
Air India,AI 507,Airbus A350,Bengaluru,Delhi,12:20 PM,3:10 PM,2 hr 50 min,Nonstop,136 kg CO2e,12652,"Fri, Nov 29"
IndiGo,6E 6779,Airbus A321neo,Bengaluru,Delhi,1:15 AM,6:25 AM,5 hr 10 min,1 stop,153 kg CO2e,12769,"Fri, Nov 29"
IndiGo,6E 886,Airbus A321neo,Bengaluru,Delhi,9:00 AM,2:35 PM,5 hr 35 min,1 stop,139 kg CO2e,13139,"Fri, Nov 29"
IndiGo,6E 6491,Airbus A321neo,Bengaluru,Delhi,12:40 PM,5:40 PM,5 hr,1 stop,139 kg CO2e,13139,"Fri, Nov 29"
Air India,AI 804,Airbus A320neo,Bengaluru,Delhi,5:45 AM,8:45 AM,3 hr,Nonstop,139 kg CO2e,13146,"Fri, Nov 29"
Air India,AI 2810,Airbus A320neo,Bengaluru,Delhi,6:50 AM,9:40 AM,2 hr 50 min,Nonstop,139 kg CO2e,13146,"Fri, Nov 29"
Air India,AI 2868,Airbus A320neo,Bengaluru,Delhi,9:45 AM,12:40 PM,2 hr 55 min,Nonstop,139 kg CO2e,13146,"Fri, Nov 29"
Air India,AI 2406,Airbus A320neo,Bengaluru,Delhi,11:35 AM,2:25 PM,2 hr 50 min,Nonstop,139 kg CO2e,13146,"Fri, Nov 29"
Air India,AI 501,Airbus A320neo,Bengaluru,Delhi,1:15 PM,4:25 PM,3 hr 10 min,Nonstop,139 kg CO2e,13146,"Fri, Nov 29"
IndiGo,6E 6288,Airbus A320neo,Bengaluru,Delhi,9:10 AM,3:05 PM,5 hr 55 min,1 stop,187 kg CO2e,13466,"Fri, Nov 29"
IndiGo,6E 575,Airbus A320neo,Bengaluru,Delhi,5:00 AM,10:55 AM,5 hr 55 min,1 stop,154 kg CO2e,13675,"Fri, Nov 29"
IndiGo,6E 408,Airbus A321neo,Bengaluru,Delhi,5:15 AM,10:55 AM,5 hr 40 min,1 stop,148 kg CO2e,13959,"Fri, Nov 29"
IndiGo,6E 217,Airbus A320,Bengaluru,Delhi,5:35 AM,11:25 AM,5 hr 50 min,1 stop,182 kg CO2e,14037,"Fri, Nov 29"
IndiGo,6E 6923,Airbus A320neo,Bengaluru,Delhi,4:55 AM,9:55 AM,5 hr,1 stop,146 kg CO2e,14080,"Fri, Nov 29"
IndiGo,6E 6892,Airbus A320neo,Bengaluru,Delhi,1:10 PM,6:15 PM,5 hr 5 min,1 stop,150 kg CO2e,14199,"Fri, Nov 29"
SpiceJet,SG 136,Boeing 737,Bengaluru,Delhi,5:55 AM,8:45 AM,2 hr 50 min,Nonstop,185 kg CO2e,14209,"Fri, Nov 29"
IndiGo,6E 181,Airbus A320neo,Bengaluru,Delhi,3:15 PM,8:35 PM,5 hr 20 min,1 stop,142 kg CO2e,14210,"Fri, Nov 29"
IndiGo,6E 438,Airbus A321neo,Bengaluru,Delhi,9:20 AM,2:30 PM,5 hr 10 min,1 stop,160 kg CO2e,14794,"Fri, Nov 29"
IndiGo,6E 897,Airbus A320neo,Bengaluru,Delhi,12:30 PM,5:30 PM,5 hr,1 stop,166 kg CO2e,14951,"Fri, Nov 29"
Air India,AI 511,Airbus A320neo,Bengaluru,Delhi,3:20 PM,6:30 PM,3 hr 10 min,Nonstop,139 kg CO2e,15528,"Fri, Nov 29"
Akasa Air,QP 1880,Boeing 737MAX 8 Passenger,Bengaluru,Delhi,11:00 AM,4:25 PM,5 hr 25 min,1 stop,185 kg CO2e,16097,"Fri, Nov 29"
Air India,AI 503,Airbus A320neo,Bengaluru,Delhi,5:15 PM,8:15 PM,3 hr,Nonstop,139 kg CO2e,16263,"Fri, Nov 29"
Akasa Air,QP 1359,Boeing 737MAX 8 Passenger,Bengaluru,Delhi,5:00 AM,7:50 AM,2 hr 50 min,Nonstop,117 kg CO2e,16314,"Fri, Nov 29"
Air India,AI 2808,Airbus A320neo,Bengaluru,Delhi,8:00 AM,10:45 AM,2 hr 45 min,Nonstop,139 kg CO2e,16726,"Fri, Nov 29"
IndiGo,6E 7162,ATR 72,Bengaluru,Delhi,3:10 PM,9:05 PM,5 hr 55 min,1 stop,168 kg CO2e,16957,"Fri, Nov 29"
Air India,AI 2820,Airbus A320neo,Bengaluru,Delhi,5:30 PM,8:15 PM,2 hr 45 min,Nonstop,139 kg CO2e,17145,"Fri, Nov 29"
IndiGo,6E 703,Airbus A321neo,Bengaluru,Delhi,1:25 PM,7:20 PM,5 hr 55 min,1 stop,181 kg CO2e,19192,"Fri, Nov 29"
IndiGo,6E 6176,Airbus A320neo,Bengaluru,Delhi,7:45 AM,1:10 PM,5 hr 25 min,1 stop,154 kg CO2e,20187,"Fri, Nov 29"
IndiGo,6E 6583,Airbus A321neo,Bengaluru,Delhi,9:35 AM,2:40 PM,5 hr 5 min,1 stop,174 kg CO2e,20278,"Fri, Nov 29"
IndiGo,6E 6459,Airbus A320neo,Bengaluru,Delhi,8:40 AM,1:40 PM,5 hr,1 stop,153 kg CO2e,23570,"Fri, Nov 29"
IndiGo,6E 6021,Airbus A321neo,Bengaluru,Delhi,5:45 AM,8:35 AM,2 hr 50 min,Nonstop,113 kg CO2e,11924,"Sat, Nov 30"
IndiGo,6E 6433,Airbus A321neo,Bengaluru,Delhi,7:00 AM,9:55 AM,2 hr 55 min,Nonstop,113 kg CO2e,11924,"Sat, Nov 30"
Air India,AI 513,Airbus A350,Bengaluru,Delhi,7:45 AM,10:30 AM,2 hr 45 min,Nonstop,136 kg CO2e,12984,"Sat, Nov 30"
IndiGo,6E 2186,Airbus A321neo,Bengaluru,Delhi,8:00 AM,11:00 AM,3 hr,Nonstop,113 kg CO2e,11924,"Sat, Nov 30"
IndiGo,6E 869,Airbus A321neo,Bengaluru,Delhi,11:45 AM,2:40 PM,2 hr 55 min,Nonstop,113 kg CO2e,11924,"Sat, Nov 30"
IndiGo,6E 857,Airbus A320,Bengaluru,Delhi,6:10 AM,11:55 AM,5 hr 45 min,1 stop,169 kg CO2e,11937,"Sat, Nov 30"
IndiGo,6E 537,Airbus A320neo,Bengaluru,Delhi,10:15 AM,4:05 PM,5 hr 50 min,1 stop,146 kg CO2e,11937,"Sat, Nov 30"
IndiGo,6E 6815,Airbus A320neo,Bengaluru,Delhi,10:20 AM,3:55 PM,5 hr 35 min,1 stop,156 kg CO2e,11937,"Sat, Nov 30"
IndiGo,6E 175,Airbus A321neo,Bengaluru,Delhi,10:30 AM,1:25 PM,2 hr 55 min,Nonstop,113 kg CO2e,12111,"Sat, Nov 30"
IndiGo,6E 6779,Airbus A321neo,Bengaluru,Delhi,1:15 AM,6:25 AM,5 hr 10 min,1 stop,153 kg CO2e,12452,"Sat, Nov 30"
IndiGo,6E 6401,Airbus A321neo,Bengaluru,Delhi,1:00 PM,3:50 PM,2 hr 50 min,Nonstop,113 kg CO2e,12485,"Sat, Nov 30"
IndiGo,6E 871,Airbus A321neo,Bengaluru,Delhi,9:15 AM,12:05 PM,2 hr 50 min,Nonstop,113 kg CO2e,12765,"Sat, Nov 30"
IndiGo,6E 7227,ATR 72,Bengaluru,Delhi,6:35 AM,11:50 AM,5 hr 15 min,1 stop,152 kg CO2e,13019,"Sat, Nov 30"
IndiGo,6E 2306,Airbus A321neo,Bengaluru,Delhi,4:30 PM,7:20 PM,2 hr 50 min,Nonstop,113 kg CO2e,13165,"Sat, Nov 30"
IndiGo,6E 6034,Airbus A321neo,Bengaluru,Delhi,6:00 PM,8:55 PM,2 hr 55 min,Nonstop,113 kg CO2e,13165,"Sat, Nov 30"
IndiGo,6E 575,Airbus A320neo,Bengaluru,Delhi,5:00 AM,10:55 AM,5 hr 55 min,1 stop,154 kg CO2e,13358,"Sat, Nov 30"
IndiGo,6E 2174,Airbus A321neo,Bengaluru,Delhi,3:20 PM,6:05 PM,2 hr 45 min,Nonstop,113 kg CO2e,13539,"Sat, Nov 30"
IndiGo,6E 852,Airbus A320neo,Bengaluru,Delhi,1:55 PM,7:35 PM,5 hr 40 min,1 stop,164 kg CO2e,13552,"Sat, Nov 30"
IndiGo,6E 6923,Airbus A320neo,Bengaluru,Delhi,4:55 AM,9:55 AM,5 hr,1 stop,146 kg CO2e,13763,"Sat, Nov 30"
IndiGo,6E 886,Airbus A321neo,Bengaluru,Delhi,9:00 AM,2:35 PM,5 hr 35 min,1 stop,139 kg CO2e,13763,"Sat, Nov 30"
IndiGo,6E 537,Airbus A320neo,Bengaluru,Delhi,10:15 AM,3:20 PM,5 hr 5 min,1 stop,142 kg CO2e,13763,"Sat, Nov 30"
IndiGo,6E 5306,Airbus A321neo,Bengaluru,Delhi,2:00 PM,4:45 PM,2 hr 45 min,Nonstop,113 kg CO2e,13816,"Sat, Nov 30"
Air India,AI 804,Airbus A320neo,Bengaluru,Delhi,5:45 AM,8:45 AM,3 hr,Nonstop,139 kg CO2e,14165,"Sat, Nov 30"
Air India,AI 2810,Airbus A320neo,Bengaluru,Delhi,6:50 AM,9:40 AM,2 hr 50 min,Nonstop,139 kg CO2e,14191,"Sat, Nov 30"
Air India,AI 428,Boeing 787,Bengaluru,Delhi,1:55 PM,4:50 PM,2 hr 55 min,Nonstop,168 kg CO2e,14314,"Sat, Nov 30"
Air India,AI 505,Airbus A320neo,Bengaluru,Delhi,9:50 AM,12:45 PM,2 hr 55 min,Nonstop,139 kg CO2e,14613,"Sat, Nov 30"
Air India,AI 507,Airbus A350,Bengaluru,Delhi,12:20 PM,3:10 PM,2 hr 50 min,Nonstop,136 kg CO2e,14613,"Sat, Nov 30"
Air India,AI 501,Airbus A320neo,Bengaluru,Delhi,1:15 PM,4:25 PM,3 hr 10 min,Nonstop,139 kg CO2e,14613,"Sat, Nov 30"
IndiGo,6E 408,Airbus A321neo,Bengaluru,Delhi,5:15 AM,10:55 AM,5 hr 40 min,1 stop,148 kg CO2e,15080,"Sat, Nov 30"
IndiGo,6E 181,Airbus A320neo,Bengaluru,Delhi,3:15 PM,8:35 PM,5 hr 20 min,1 stop,142 kg CO2e,15378,"Sat, Nov 30"
IndiGo,6E 217,Airbus A320,Bengaluru,Delhi,5:35 AM,11:25 AM,5 hr 50 min,1 stop,182 kg CO2e,15431,"Sat, Nov 30"
IndiGo,6E 6491,Airbus A321neo,Bengaluru,Delhi,12:40 PM,5:40 PM,5 hr,1 stop,139 kg CO2e,15483,"Sat, Nov 30"
Air India,AI 2868,Airbus A320neo,Bengaluru,Delhi,9:45 AM,12:40 PM,2 hr 55 min,Nonstop,139 kg CO2e,15495,"Sat, Nov 30"
Air India,AI 2406,Airbus A320neo,Bengaluru,Delhi,11:35 AM,2:25 PM,2 hr 50 min,Nonstop,139 kg CO2e,15521,"Sat, Nov 30"
IndiGo,6E 6892,Airbus A320neo,Bengaluru,Delhi,1:10 PM,6:15 PM,5 hr 5 min,1 stop,150 kg CO2e,16979,"Sat, Nov 30"
Air India,AI 511,Airbus A320neo,Bengaluru,Delhi,3:20 PM,6:30 PM,3 hr 10 min,Nonstop,139 kg CO2e,17345,"Sat, Nov 30"
Air India,AI 2808,Airbus A320neo,Bengaluru,Delhi,8:00 AM,10:45 AM,2 hr 45 min,Nonstop,139 kg CO2e,18314,"Sat, Nov 30"
Akasa Air,QP 1880,Boeing 737MAX 8 Passenger,Bengaluru,Delhi,11:00 AM,4:25 PM,5 hr 25 min,1 stop,182 kg CO2e,18976,"Sat, Nov 30"
IndiGo,6E 438,Airbus A321neo,Bengaluru,Delhi,9:20 AM,2:30 PM,5 hr 10 min,1 stop,160 kg CO2e,19068,"Sat, Nov 30"
IndiGo,6E 6583,Airbus A321neo,Bengaluru,Delhi,9:35 AM,2:40 PM,5 hr 5 min,1 stop,174 kg CO2e,20612,"Sat, Nov 30"
Akasa Air,QP 1359,Boeing 737MAX 8 Passenger,Bengaluru,Delhi,5:00 AM,7:50 AM,2 hr 50 min,Nonstop,117 kg CO2e,20836,"Sat, Nov 30"
IndiGo,6E 897,Airbus A320neo,Bengaluru,Delhi,12:30 PM,5:30 PM,5 hr,1 stop,166 kg CO2e,21536,"Sat, Nov 30"
SpiceJet,SG 531,Boeing 737,Bengaluru,Delhi,9:45 AM,6:30 PM,8 hr 45 min,1 stop,283 kg CO2e,22629,"Sat, Nov 30"
